step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
287,10830,574,0.07254665313909452,0.5,0.5,,,,,,,,,
288,10880,576,0.17721564860704045,0.0,0.0,,,,,,,,,
289,10914,578,0.08754155897535384,0.5,0.5,0.03527558894207079,1.0,1.0,,,,,,
290,10964,580,0.02778329160064459,1.0,1.0,,,,,,,,,
291,10998,582,0.10923934187740086,0.5,0.5,,,,,,,,,
292,11032,584,0.07142894545802847,0.5,0.5,,,,,,,,,
293,11066,586,0.0989210481569171,0.0,0.0,,,,,,,,,
294,11132,588,0.05574384063482285,0.5,0.5,,,,,,,,,
295,11150,590,0.11632478281855584,0.5,0.5,,,,,,,,,
296,11184,592,0.052248745635151875,1.0,1.0,,,,,,,,,
297,11218,594,0.06148757789283991,0.5,0.5,0.06954148851335049,0.5,0.5,,,,,,
298,11252,596,0.07853326628915966,0.5,0.5,,,,,,,,,
299,11286,598,0.07327256359159948,0.5,0.5,,,,,,,,,
300,11336,600,0.047661921776210266,0.5,0.5,,,,,,,,,
301,11370,602,0.04782328399829566,1.0,1.0,,,,,,,,,
302,11404,604,0.08782288476824761,0.0,0.0,,,,,,,,,
303,11438,606,0.09050361566245556,0.0,0.0,,,,,,,,,
304,11472,608,0.08194686266593634,0.0,0.0,,,,,,,,,
305,11506,610,0.07547793696867304,0.5,0.5,0.0657775933854282,1.0,1.0,,,,,,
306,11556,612,0.05359663945933183,0.5,0.5,,,,,,,,,
307,11606,614,0.051596081322059034,1.0,1.0,,,,,,,,,
308,11640,616,0.09002171941101551,0.5,0.5,,,,,,,,,
309,11690,618,0.04766195530692736,0.5,0.5,,,,,,,,,
310,11724,620,0.07542942482978104,0.5,0.5,,,,,,,,,
311,11758,622,0.07002241104841234,0.5,0.5,,,,,,,,,
312,11808,624,0.052826617189372586,0.5,0.5,,,,,,,,,
313,11842,626,0.07847494300454855,0.5,0.5,0.0961090749502182,0.0,0.0,,,,,,
314,11876,628,0.045924103446304806,1.0,1.0,,,,,,,,,
315,11910,630,0.08380017887800932,0.0,0.0,,,,,,,,,
316,11944,632,0.042745896391570566,1.0,1.0,,,,,,,,,
317,11978,634,0.07143835640046745,1.0,1.0,,,,,,,,,
318,12012,636,0.060756286047399036,0.5,0.5,,,,,,,,,
319,12046,638,0.04842154573649168,1.0,1.0,,,,,,,,,
