step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
226,8580,452,0.07577319755218924,0.0,0.0,,,,,,,,,
227,8614,454,0.07857161357998847,0.5,0.5,,,,,,,,,
228,8664,456,0.05011987394963702,0.5,0.5,,,,,,,,,
229,8714,458,0.06061327877144019,0.5,0.5,,,,,,,,,
230,8748,460,0.0648747795075178,1.0,1.0,,,,,,,,,
231,8782,462,0.06047392208129168,0.5,0.5,,,,,,,,,
232,8832,464,0.055918693616986266,0.5,0.5,,,,,,,,,
233,8850,466,0.09303568497300148,1.0,1.0,0.045870850086212146,1.0,1.0,,,,,,
234,8884,468,0.030797132905572653,1.0,1.0,,,,,,,,,
235,8918,470,0.03387519259937108,1.0,1.0,,,,,,,,,
236,8952,472,0.03516694806516171,1.0,1.0,,,,,,,,,
237,8986,474,0.1686688481643796,0.0,0.0,,,,,,,,,
238,9020,476,0.1411152950301766,0.0,0.0,,,,,,,,,
239,9054,478,0.10832909181714058,0.0,0.0,,,,,,,,,
240,9088,480,0.03377611503005028,1.0,1.0,,,,,,,,,
241,9106,482,0.07955835327506065,1.0,1.0,0.07038190767168997,0.5,0.5,,,,,,
242,9140,484,0.07640615494921803,0.5,0.5,,,,,,,,,
243,9174,486,0.04435034142807126,1.0,1.0,,,,,,,,,
244,9272,488,0.03353044002006451,1.0,1.0,,,,,,,,,
245,9322,490,0.024132712163651985,1.0,1.0,,,,,,,,,
246,9372,492,0.13877345664737126,0.5,0.5,,,,,,,,,
247,9406,494,0.046216987115330996,1.0,1.0,,,,,,,,,
248,9440,496,0.1517737995320931,0.5,0.5,,,,,,,,,
249,9474,498,0.036965725794434544,1.0,1.0,0.035446345927193756,1.0,1.0,,,,,,
250,9524,500,0.09160724048813185,0.0,0.0,,,,,,,,,
251,9558,502,0.042204420920461415,1.0,1.0,,,,,,,,,
252,9608,504,0.034554140555361906,1.0,1.0,,,,,,,,,
253,9642,506,0.09823738060891628,0.0,0.0,,,,,,,,,
254,9676,508,0.06947950094938278,0.5,0.5,,,,,,,,,
255,9742,510,0.049598866123706106,0.5,0.5,,,,,,,,,
256,9776,512,0.060442757420241834,1.0,1.0,,,,,,,,,
257,9810,514,0.06708509065210819,0.5,0.5,0.07859464325010776,0.5,0.5,,,,,,
258,9860,516,0.055097986956437424,1.0,1.0,,,,,,,,,
259,9894,518,0.04720963653177023,1.0,1.0,,,,,,,,,
260,9928,520,0.05238891445100308,1.0,1.0,,,,,,,,,
261,9962,522,0.0748041757196188,0.5,0.5,,,,,,,,,
262,9996,524,0.04311824563890696,1.0,1.0,,,,,,,,,
263,10046,526,0.033937965041647346,1.0,1.0,,,,,,,,,
264,10080,528,0.037382196104153984,1.0,1.0,,,,,,,,,
265,10114,530,0.03578443587757647,1.0,1.0,0.02222834430402145,1.0,1.0,,,,,,
266,10164,532,0.04726522979792208,0.5,0.5,,,,,,,,,
267,10198,534,0.1421375432633795,0.5,0.5,,,,,,,,,
268,10248,536,0.08790883544211586,0.5,0.5,,,,,,,,,
269,10266,538,0.07345626899972557,1.0,1.0,,,,,,,,,
270,10316,540,0.039905979745090005,0.5,0.5,,,,,,,,,
271,10350,542,0.04987725442275405,0.5,0.5,,,,,,,,,
272,10384,544,0.11349136441480367,0.5,0.5,,,,,,,,,
273,10418,546,0.03225354271009564,1.0,1.0,0.11389022212475539,0.0,0.0,,,,,,
