step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
336,72320,2688,0.0317841279017739,1.0,1.0,,,,,,,,,
337,72584,2696,0.027207028546836227,1.0,1.0,0.030394760698080066,0.625,0.625,,,,,,
338,72784,2704,0.04681894956777493,0.875,0.875,,,,,,,,,
339,73048,2712,0.035597352136392146,0.75,0.75,,,,,,,,,
340,73184,2720,0.050946847572922706,0.875,0.875,,,,,,,,,
341,73320,2728,0.05314975202432834,0.75,0.75,,,,,,,,,
342,73648,2736,0.031237388426437973,0.875,0.875,,,,,,,,,
343,73912,2744,0.025078543729614468,0.75,0.75,,,,,,,,,
344,74112,2752,0.04695037657395005,0.75,0.75,,,,,,,,,
345,74312,2760,0.03936480833838383,0.75,0.75,0.06871537407161668,0.75,0.75,,,,,,
346,74512,2768,0.03343772544370343,0.875,0.875,,,,,,,,,
347,74712,2776,0.03594650635456977,0.75,0.75,,,,,,,,,
348,74912,2784,0.04206751425129671,0.75,0.75,,,,,,,,,
349,75048,2792,0.059685883098281926,0.75,0.75,,,,,,,,,
350,75248,2800,0.04505952237173915,0.75,0.75,,,,,,,,,
351,75448,2808,0.04809418721590191,0.625,0.625,,,,,,,,,
352,75648,2816,0.0532122638480117,0.625,0.625,,,,,,,,,
353,75784,2824,0.0688326267056982,0.625,0.625,0.04310285674524494,0.75,0.75,,,,,,
354,75984,2832,0.046454948359945174,0.625,0.625,,,,,,,,,
355,76184,2840,0.05404040685350386,0.75,0.75,,,,,,,,,
356,76448,2848,0.04270710225595394,0.625,0.625,,,,,,,,,
357,76648,2856,0.0378777280737025,0.875,0.875,,,,,,,,,
358,76848,2864,0.04705260659568011,0.625,0.625,,,,,,,,,
359,77048,2872,0.044804934508477647,0.625,0.625,,,,,,,,,
360,77376,2880,0.02794285116717219,0.75,0.75,,,,,,,,,
361,77576,2888,0.03731496347580105,0.875,0.875,0.0322703253547661,0.75,0.75,,,,,,
362,77776,2896,0.04496926287499567,0.625,0.625,,,,,,,,,
363,77912,2904,0.06363773813005535,0.875,0.875,,,,,,,,,
364,78112,2912,0.04120922052922348,0.75,0.75,,,,,,,,,
